"Arrangement Number","Country Name","Country Code","Arrangement Type","Approval Date","Approval Year","Intial End Date","Initial End Year","Revised End Date","Duration Of Annual Arrangement From","Duration Of Annual Arrangement To","Program Type","Review Type","Review Sequence","Board Doc. No.","Mneumonic","Description","Program year","Year Type","FY Start Month","FY End Month","T-3","T-2","T-1","T","T+1","T+2","T+3","T+4","Indicator Currency","Sort"
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R1","BLANK","EBS/98/73","BDRPR","Projected New Rescheduling",1998,"FY","April","March","0","0","0","0","13.1","NULL","NULL","NULL","US$ bn",1
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R1","BLANK","EBS/98/73","RGDPC","Real GDP Growth (in percent)",1998,"FY","April","March","7.5","8.2","8","5","-5","NULL","NULL","NULL","US$ bn",1
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R1","BLANK","EBS/98/73","TMP_C","Import Unit Value (percentage change)",1998,"FY","April","March","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",1
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R1","BLANK","EBS/98/73","TMR_C","Import Volume (percentage change)",1998,"FY","April","March","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",1
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R1","BLANK","EBS/98/73","TXP_C","Export Unit Value (percentage change)",1998,"FY","April","March","6.1","2.8","1.5","-7.8","-1.8","NULL","NULL","NULL","US$ bn",1
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R1","BLANK","EBS/98/73","TXR_C","Export Volume (percentage change)",1998,"FY","April","March","8.5","7.2","7.6","17.2","6.3","NULL","NULL","NULL","US$ bn",1
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R1","BLANK","EBS/98/73","FNFA","Net foreign assets",1998,"FY","April","March","26.2","35.3","50.5","103","60.3","NULL","NULL","NULL","US$ bn",1
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","BAFA","Change in Gross Reserves (-increase, including valuation changes)",1998,"FY","April","March","1.4","-3.4","-6.1","10.2","-7.7","-0.9","-0.5","-0.5","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","BAFLI","Use of Fund Credit, net",1998,"FY","April","March","0","0","0","3","6.7","0.9","-0.3","-2.5","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","BAR","Changes in External Payments Arrears (+ increases)",1998,"FY","April","March","0","0","0","2.4","-2.4","0","0","0","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","BAVC","Valuation change",1998,"FY","April","March","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1998,"FY","April","March","-3.5","-7","-7.8","-2.5","1.3","2.1","1.1","0.4","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","BDRPT","Rescheduling contracted before program 5/",1998,"FY","April","March","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","BEF_G","Programmed Financing Gap (-M-N-O-P-Q-R-S)",1998,"FY","April","March","0","0","0","0","0","4","0","0","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","BEF_O","Other BOP Support 6/",1998,"FY","April","March","0","0","0","0","1","-1","0","0","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","BKMEO","Other Net Inflows (including e & o) 4/",1998,"FY","April","March","1.5","11","15.6","-13.3","-24.3","-12","-4.5","0.7","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","BK_MB","Official borrowing from multilateral and bilateral lenders (excl. Fund)",1998,"FY","April","March","6.5","7.5","7.3","6.3","13.4","5.8","7.5","8","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","BK_PF","Public Commercial Borrowing, MLT",1998,"FY","April","March","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","BK_SP","Scheduled Principal Payments (excl. Fund)",1998,"FY","April","March","6.1","8.4","9.1","6.2","6.5","5.8","7.5","7.9","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","BS_I","Scheduled Net Interest Payments",1998,"FY","April","March","5.3","6","6","7.2","8","10.8","11.3","11.6","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","BMS_O","Services, Debit (excluding interest)",1998,"FY","April","March","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","BMT","Merchandise Imports",1998,"FY","April","March","37.9","46.1","50.9","47.9","41","44.1","48.4","54.3","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","BO","Overall Balance (+F+G+H+I+J-K+L)",1998,"FY","April","March","-1.4","3.4","6.1","-15.6","-16","-9.8","-3.2","1.2","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","BS_O","Services net",1998,"FY","April","March","-2.4","-2.7","-3.1","-3.5","-5.5","-3","-3.7","-4.2","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","BTRG","Official Transfers (net) 3/",1998,"FY","April","March","0.2","0.2","0.2","0","0.1","0.1","0.1","0.1","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","BXS_O","Services, Credit and Private Transfers",1998,"FY","April","March","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","BXT","Merchandise Exports",1998,"FY","April","March","42.1","47.8","52.1","56.1","55.8","60","64.5","70.5","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","DL","External Debt (incl. Fund) 8/",1998,"FY","April","March","101.2","105.8","112.7","137.9","148.1","152.4","152.9","154.7","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","DS","Scheduled Debt Service",1998,"FY","April","March","15.8","19.6","21.5","27","22.9","25.1","27.5","28.6","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","D_R","Cancellation of Stock of Debt 7/",1998,"FY","April","March","0","0","0","0","0","0","0","0","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","ENDA","Exchange rate vis-a-vis numeraire (average)",1998,"FY","April","March","2181","2276","2373","4802","10632","10431","11102","11542","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","FNDA","Net Domestic Assets (domestic currency, billions) 4/",1998,"FY","April","March","155.5","197.2","244.1","353.8","446.7","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","FAFA","Gross Reserves",1998,"FY","April","March","17.1","20.6","26.6","16.4","24.1","25","25.5","26","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","FI","Nominal Interest Rate (in percent)",1998,"FY","April","March","14.2","14","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","FMB","Broad Money (domestic currency, billions) 4/",1998,"FY","April","March","181.7","232.5","294.6","449.8","570.1","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","GCB_Y","Fiscal Balance including grants (percent of GDP) 3/(A+B+C+D-E-F-G)",1998,"FY","April","March","0.2","0.9","1.2","-0.9","-8.5","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","GCECY","Current Non-Interest Expenditures (percent of GDP)",1998,"FY","April","March","NULL","6.7","7","8.9","13.8","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","GCEKY","Capital Expenditures and Net Lending (Percent of GDP)",1998,"FY","April","March","NULL","5.8","5.6","6.6","7.1","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","GCENL","Total Expenditures (percent of GDP, E+F+G)",1998,"FY","April","March","NULL","13.9","13.8","17.2","24.2","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","GCG_Y","Grants (percent of GDP)",1998,"FY","April","March","NULL","0.1","0.1","0","0","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","GCIPY","Interest payments (percent of GDP)",1998,"FY","April","March","NULL","1.4","1.2","1.7","3.3","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","GCRCT","Current Tax Revenue (percent of GDP)",1998,"FY","April","March","NULL","13.7","14.1","15.3","12.9","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","GCR_Y","Total Revenues, including grants (percent of GDP, A+B+C+D)",1998,"FY","April","March","NULL","14.9","15.1","16.3","15.7","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","GCRKY","Capital Revenues (percent of GDP)",1998,"FY","April","March","NULL","0","0","0","1.6","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","GCRNT","Current Non-tax Revenues (percent of GDP)",1998,"FY","April","March","NULL","1.1","0.9","1","1.2","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","GPB_Y","Fiscal Balance, Broadest coverage including grants 2/",1998,"FY","April","March","0.2","0.9","1.2","-0.9","-8.5","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","NGDP","GDP (domestic currency, billions)",1998,"FY","April","March","400.3","474","555.6","654.4","952","1152.6","1291.9","1450.1","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","NGDPD","GDP (in millions of US$ or SDRs)",1998,"FY","April","March","183","208","223.03","139.8","90.282","122","139","158","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","NI_Y","Gross Domestic Investment (percent of GDP)",1998,"FY","April","March","31.1","31.9","32.1","31.6","19.9","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","NS_Y","Gross National/Domestic Savings (percent of GDP)",1998,"FY","April","March","29.3","29","28.8","29.8","21.5","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","PCPIC","CPI Inflation (percent, end-of-period)",1998,"FY","April","March","8.9","9","6.6","11.6","80.6","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","BDRPR","Projected New Rescheduling",1998,"FY","April","March","0","0","0","0","18.4","6.8","4","1.8","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","RGDPC","Real GDP Growth (in percent)",1998,"FY","April","March","7.5","8.2","8","4.6","-12.1","1.5","2.8","3.5","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","TMP_C","Import Unit Value (percentage change)",1998,"FY","April","March","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","TMR_C","Import Volume (percentage change)",1998,"FY","April","March","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","TXP_C","Export Unit Value (percentage change)",1998,"FY","April","March","6.1","2.8","1.5","-7.5","-3.1","2.1","1.6","1.6","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","TXR_C","Export Volume (percentage change)",1998,"FY","April","March","8.5","7.2","7.6","16.4","2.6","5.3","6","7.5","US$ bn",2
256,"INDONESIA",536,"SBA","11/5/1997",1997,"11/4/2000",2000,"NULL","NULL","NULL","P1","R2","L","EBS/98/111","FNFA","Net foreign assets",1998,"FY","April","March","26.2","35.3","50.5","96","123.4","NULL","NULL","NULL","US$ bn",2
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","BAFA","Change in Gross Reserves (-increase, including valuation changes)",1999,"FY","April","March","-3.4","-6.1","10.2","-7.7","-0.9","-0.5","-0.5","0","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","BAFLI","Use of Fund Credit, net",1999,"FY","April","March","0","0","3","6.7","0.9","-0.3","-2.5","-1.5","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","BAR","Changes in External Payments Arrears (+ increases)",1999,"FY","April","March","0","0","2.4","-2.4","0","0","0","0","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","BAVC","Valuation change",1999,"FY","April","March","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",1999,"FY","April","March","-7","-7.9","-2.5","1.3","2.1","1.1","0.4","-0.1","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","BDRPT","Rescheduling contracted before program 5/",1999,"FY","April","March","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","BEF_G","Programmed Financing Gap (-M-N-O-P-Q-R-S)",1999,"FY","April","March","0","0","0","0","4","0","0","0","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","BEF_O","Other BOP Support 6/",1999,"FY","April","March","0","0","0","1","-1","0","0","0","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","BKMEO","Other Net Inflows (including e & o) 4/",1999,"FY","April","March","11","15.6","-13.3","-24.3","-12","-4.5","0.7","8.3","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","BK_MB","Official borrowing from multilateral and bilateral lenders (excl. Fund)",1999,"FY","April","March","7.5","7.3","6.3","13.4","5.8","7.5","8","8.5","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","BK_PF","Public Commercial Borrowing, MLT",1999,"FY","April","March","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","BK_SP","Scheduled Principal Payments (excl. Fund)",1999,"FY","April","March","8.4","9.1","6.2","6.5","5.8","7.5","7.9","9.3","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","BS_I","Scheduled Net Interest Payments",1999,"FY","April","March","6","6","7.2","8","10.8","11.3","11.6","11.8","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","BMS_O","Services, Debit (excluding interest)",1999,"FY","April","March","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","BMT","Merchandise Imports",1999,"FY","April","March","46.1","50.9","47.9","41","44.1","48.4","54.3","61.7","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","BO","Overall Balance (+F+G+H+I+J-K+L)",1999,"FY","April","March","3.4","6.1","-15.6","-16","-9.8","-3.2","1.2","7.5","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","BS_O","Services net",1999,"FY","April","March","-2.7","-3.1","-3.5","-5.5","-3","-3.7","-4.2","-5","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","BTRG","Official Transfers (net) 3/",1999,"FY","April","March","0.2","0.2","0","0.1","0.1","0.1","0.1","0.1","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","BXS_O","Services, Credit and Private Transfers",1999,"FY","April","March","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","BXT","Merchandise Exports",1999,"FY","April","March","47.8","52.1","56.1","55.8","60","64.5","70.5","78.4","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","DL","External Debt (incl. Fund) 8/",1999,"FY","April","March","105.8","112.7","137.9","148.1","152.4","152.9","154.7","162.6","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","DS","Scheduled Debt Service",1999,"FY","April","March","19.6","21.5","27","22.9","25.1","27.5","28.6","31.4","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","D_R","Cancellation of Stock of Debt 7/",1999,"FY","April","March","0","0","0","0","0","0","0","0","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","ENDA","Exchange rate vis-a-vis numeraire (average)",1999,"FY","April","March","2276","2373","4802","10632","10431","11102","11542","11892","US$ bn",-1
275,"INDONESIA",536,"EFF","8/25/1998",1998,"11/5/2000",2000,"NULL","NULL","NULL","P1","OldBoardApproval","E","EBS/98/130","FNDA","Net Domestic Assets (domestic currency, billions) 4/",1999,"FY","April","March","197.2","244.1","353.8","431.4","NULL","NULL","NULL","NULL","US$ bn",-1
